houseID,title,link,region,zone,meters,other,subway,decoration,heating,price,pricepre,updatedate
101102796556,望京澳洲康都2006社区三居室户型方正，家具家电齐,https://bj.lianjia.com/zufang/101102796556.html,澳洲康都,3室2厅,125平米,望京租房/中楼层(共23层)/2005年建板塔结合,距离14号线(东段)东湖渠站593米,精装修,自供暖,13000,"2018.06.05 更新","2018-06-09 12:26:28"
101102796714,【芳草苑公寓】精装修3居室，户型好，电梯房,https://bj.lianjia.com/zufang/101102796714.html,芳草苑公寓,3室1厅,125平米,朝阳门外租房/低楼层(共13层)/1998年建板塔结合,距离6号线东大桥站831米,,,14500,"2018.06.08 更新","2018-06-09 12:27:25"
101102796724,建材城东一里精装修南北通透两居室,https://bj.lianjia.com/zufang/101102796724.html,建材城东一里,2室1厅,64平米,西三旗租房/高楼层(共6层)/1996年建板楼,,精装修,集中供暖,5200,"2018.06.06 更新","2018-06-09 12:29:23"
101102796764,"UHN国际村 4室2厅 30000元",https://bj.lianjia.com/zufang/101102796764.html,UHN国际村,4室2厅,271平米,三元桥租房/高楼层(共28层)/2006年建板楼,距离10号线太阳宫站415米,精装修,集中供暖,30000,"2018.06.03 更新","2018-06-09 12:26:29"
101102796820,保利精装两居，中高楼层，拎包入住！,https://bj.lianjia.com/zufang/101102796820.html,保利西山林语,2室1厅,96平米,海淀北部新区租房/中楼层(共8层)/2010年建板塔结合,,精装修,自供暖,6000,"2018.06.05 更新","2018-06-09 12:29:28"
101102797221,"冠城北园 4室1厅 29000元",https://bj.lianjia.com/zufang/101102797221.html,冠城北园,4室1厅,286平米,马甸租房/高楼层(共17层)/2003年建板塔结合,距离10号线健德门站445米,精装修,集中供暖,29000,"2018.06.02 更新","2018-06-09 12:29:36"
101102797888,"7号线百子湾沿海赛洛城一居室,交通便利！",https://bj.lianjia.com/zufang/101102797888.html,美利山,1室1厅,67平米,百子湾租房/高楼层(共24层)/2011年建塔楼,距离7号线百子湾站727米,精装修,集中供暖,7500,"2018.06.01 更新","2018-06-09 12:27:26"
101102797924,"春荫园 3室2厅 15000元",https://bj.lianjia.com/zufang/101102797924.html,春荫园,3室2厅,161平米,世纪城租房/高楼层(共13层)/2004年建板楼,距离10号线火器营站1092米,精装修,集中供暖,15000,"2018.05.29 更新","2018-06-09 12:29:21"
101102797940,房子居住业主出中介费业主诚意出租,https://bj.lianjia.com/zufang/101102797940.html,住邦2000,4室2厅,210平米,四惠租房/中楼层(共14层)/2006年建板楼,,精装修,集中供暖,28000,"2018.06.08 更新","2018-06-09 12:27:03"
101102797980,"月季园小区精装空房两居带电梯 双南朝向10号线牡丹园",https://bj.lianjia.com/zufang/101102797980.html,月季园,2室1厅,65平米,马甸租房/低楼层(共20层)/1995年建塔楼,距离10号线牡丹园站840米,精装修,集中供暖,7600,"2018.06.02 更新","2018-06-09 12:29:25"
101102798008,"观湖国际 3室1厅 22000元",https://bj.lianjia.com/zufang/101102798008.html,观湖国际,3室1厅,167平米,朝阳公园租房/中楼层(共25层)/2007年建板楼,,精装修,集中供暖,22000,"2018.06.02 更新","2018-06-09 12:27:23"
101102798066,富力城D区优质南北通透三居室，高层视野，拎包入住,https://bj.lianjia.com/zufang/101102798066.html,富力城D区,3室2厅,237平米,双井租房/中楼层(共17层)/2006年建板楼,距离7号线广渠门外站448米,精装修,集中供暖,32000,"2018.06.06 更新","2018-06-09 12:26:26"
101102798133,"金隅康惠园 双桥   两居室 集中供暖",https://bj.lianjia.com/zufang/101102798133.html,金隅康惠园,2室1厅,68平米,双桥租房/低楼层(共20层)/2010年建塔楼,距离八通线双桥站975米,精装修,集中供暖,5500,"2018.06.07 更新","2018-06-09 12:27:20"
101102798214,"嘉华世纪 南向带露台一居室 精装修拎包入住",https://bj.lianjia.com/zufang/101102798214.html,嘉华世纪公寓,1室1厅,92平米,建国门外租房/低楼层(共18层)/2003年建板塔结合,,精装修,集中供暖,9900,"2018.06.06 更新","2018-06-09 00:15:03"
101102798625,精装修，家具家电齐全，随时看房,https://bj.lianjia.com/zufang/101102798625.html,巨山馨苑,2室1厅,50平米,西山租房/高楼层(共6层)/2005年建板楼,,精装修,自供暖,4700,"2018.06.08 更新","2018-06-09 00:19:52"
101102798990,"永定路17号院  精装一室 房子现在没有卫生间 看房随时",https://bj.lianjia.com/zufang/101102798990.html,永定路17号院,1室0厅,12平米,五棵松租房/高楼层(共6层)/1995年建板楼,,精装修,集中供暖,2800,"2018.06.08 更新","2018-06-09 12:29:07"
101102800043,"金茂府 可注册办公  随时看房",https://bj.lianjia.com/zufang/101102800043.html,金茂府东区,3房间1卫,80平米,大望路租房/高楼层(共9层)/2013年建板楼,,精装修,集中供暖,14500,"2018.06.08 更新","2018-06-09 12:27:28"
101102800191,华瀚国际大四居出租，精装修，交通生活便利,https://bj.lianjia.com/zufang/101102800191.html,华瀚国际,4室2厅,278平米,欢乐谷租房/低楼层(共25层)/2008年建板塔结合,,精装修,集中供暖,30000,"2018.06.03 更新","2018-06-09 12:27:41"
101102800493,"美立方小区交通便利 购物方便 近地铁",https://bj.lianjia.com/zufang/101102800493.html,美立方,1房间1卫,38平米,北苑租房/高楼层(共20层)/2011年建板塔结合,,精装修,集中供暖,4800,"2018.06.09 更新","2018-06-09 12:26:33"
101102800810,"奥森公园南园西门 林萃路 澳林春天小区3室2卫拎包入住",https://bj.lianjia.com/zufang/101102800810.html,澳林春天二期,3室1厅,119平米,奥林匹克公园租房/中楼层(共24层)/2001年建塔楼,,精装修,集中供暖,11000,"2018.06.09 更新","2018-06-09 12:26:13"
101102800832,"方丹苑 花园小区 西向精装一居室 钥匙房",https://bj.lianjia.com/zufang/101102800832.html,方丹苑,1室1厅,61平米,潘家园租房/低楼层(共21层)/2006年建塔楼,,精装修,集中供暖,6300,"2018.05.28 更新","2018-06-09 12:26:36"
101102800845,"澳林春天一期 3室1厅 8000元",https://bj.lianjia.com/zufang/101102800845.html,澳林春天一期,3室1厅,108平米,奥林匹克公园租房/高楼层(共6层)/2000年建板楼,,,,8000,"2018.06.09 更新","2018-06-09 12:26:24"
101102800897,"碧水云天 精装大复式 带车位 看房方便 随时签约",https://bj.lianjia.com/zufang/101102800897.html,碧水云天,5室3厅,296平米,万柳租房/高楼层(共12层)/2003年建板楼,距离10号线巴沟站880米,精装修,集中供暖,38000,"2018.06.06 更新","2018-06-09 12:29:02"
101102801355,红玺台下跃四居室。简单装修，可接受简单办公。,https://bj.lianjia.com/zufang/101102801355.html,红玺台,4室3厅,245平米,太阳宫租房/低楼层(共25层)/2011年建板楼,距离13号线芍药居站394米,,,38000,"2018.06.07 更新","2018-06-09 12:26:24"
101102801531,"阳光100 1室1厅 10000元",https://bj.lianjia.com/zufang/101102801531.html,阳光100,1室1厅,53平米,CBD租房/低楼层(共30层)/2002年建塔楼,距离1号线大望路站850米,精装修,集中供暖,10000,"2018.06.05 更新","2018-06-09 12:27:16"
101102802141,"豪柏大厦 1室1厅 17000元",https://bj.lianjia.com/zufang/101102802141.html,豪柏大厦,1室1厅,123平米,紫竹桥租房/低楼层(共18层)/2005年建板塔结合,距离6号线花园桥站1105米,精装修,集中供暖,17000,"2018.06.08 更新","2018-06-09 12:29:05"
101102802554,"三元桥  时间国际 126平办公注册 地铁十号线三元桥",https://bj.lianjia.com/zufang/101102802554.html,时间国际,3室1厅,126平米,三元桥租房/低楼层(共28层)/2005年建塔楼,距离机场线三元桥站710米,精装修,集中供暖,25000,"2018.06.07 更新","2018-06-09 12:28:01"
101102803060,"主场 5号线和15号线大屯路东站 一居室 短租两个月",https://bj.lianjia.com/zufang/101102803060.html,主场,1室1厅,57平米,亚运村小营租房/高楼层(共24层)/2007年建塔楼,距离5号线大屯路东站610米,精装修,集中供暖,6700,"2018.06.08 更新","2018-06-09 12:27:33"
101102803174,"一层 可办公 不可注册 做宿舍 挨着丽都饭店",https://bj.lianjia.com/zufang/101102803174.html,丽都东方国际公寓,2室2厅,121平米,酒仙桥租房/低楼层(共22层)/1999年建塔楼,距离14号线(东段)将台站1128米,精装修,集中供暖,15000,"2018.06.08 更新","2018-06-09 12:27:18"
101102803179,国风北京，南北不临街，四改三，有车位,https://bj.lianjia.com/zufang/101102803179.html,国风北京一期,3室2厅,172平米,望京租房/低楼层(共14层)/2005年建板楼,,精装修,自供暖,20000,"2018.06.06 更新","2018-06-09 12:28:03"
101102803964,"机场南路西里 南北通透 齐全两居室",https://bj.lianjia.com/zufang/101102803964.html,首都机场南路西里,2室1厅,56平米,首都机场租房/高楼层(共5层)/1985年建板楼,,,,4100,"2018.06.02 更新","2018-06-09 12:26:39"
101102804408,"凤凰城三期 4室2厅 35000元",https://bj.lianjia.com/zufang/101102804408.html,凤凰城三期,4室2厅,229平米,三元桥租房/中楼层(共31层)/2006年建板楼,距离机场线三元桥站712米,,,35000,"2018.06.05 更新","2018-06-09 12:27:45"
101102804466,东南小区+南向+通风好+采光好+全明户型,https://bj.lianjia.com/zufang/101102804466.html,东南小区,2室1厅,61平米,中关村租房/低楼层(共12层)/1988年建板塔结合,距离10号线知春里站595米,,,6500,"2018.06.08 更新","2018-06-09 12:29:00"
101102804580,全南向两居室精装修，可居家可办公，看房方便,https://bj.lianjia.com/zufang/101102804580.html,阳光广场,2室1厅,112平米,亚运村租房/中楼层(共18层)/1996年建板楼,距离15号线安立路站622米,,,12000,"2018.06.09 更新","2018-06-09 12:27:58"
101102804626,"欧陆大厦 1室1厅 8000元",https://bj.lianjia.com/zufang/101102804626.html,欧陆大厦,1室1厅,73平米,亚运村小营租房/中楼层(共22层)/2003年建塔楼,距离5号线大屯路东站979米,,,8000,"2018.06.01 更新","2018-06-09 12:26:41"
101102804703,"高层采光足视野好 通透三居 拎包入住 看房随时",https://bj.lianjia.com/zufang/101102804703.html,观湖国际,3室2厅,175平米,朝阳公园租房/高楼层(共25层)/2007年建板楼,,精装修,集中供暖,23000,"2018.06.08 更新","2018-06-09 12:27:58"
101102804861,"蓝色港湾 北京花园 南北3居 精装修 拎包入住 交通便利",https://bj.lianjia.com/zufang/101102804861.html,北京花园,3室2厅,197平米,燕莎租房/中楼层(共6层)/2006年建板楼,,精装修,集中供暖,33000,"2018.06.08 更新","2018-06-09 12:27:11"
101102804897,"后现代城 2室1厅 11888元",https://bj.lianjia.com/zufang/101102804897.html,后现代城,2室1厅,115平米,大望路租房/中楼层(共18层)/2007年建塔楼,,精装修,集中供暖,11888,"2018.05.27 更新","2018-06-09 00:15:03"
101102805197,"棕榈泉国际公寓 1室2厅 19500元",https://bj.lianjia.com/zufang/101102805197.html,棕榈泉国际公寓,1室2厅,123平米,朝阳公园租房/低楼层(共27层)/2004年建板塔结合,距离14号线(东段)朝阳公园站415米,,,19500,"2018.06.07 更新","2018-06-09 12:26:26"
101102805502,"六号线草房站  精装大面积办公房能注册 看房随时",https://bj.lianjia.com/zufang/101102805502.html,北京像素南区,3房间2卫,66平米,常营租房/中楼层(共16层)/2012年建板塔结合,距离6号线草房站195米,精装修,集中供暖,9500,"2018.05.31 更新","2018-06-09 12:27:16"
101102805583,"公园1872 2室2厅 21000元",https://bj.lianjia.com/zufang/101102805583.html,公园1872,2室2厅,127平米,石佛营租房/中楼层(共32层)/2010年建板楼,,精装修,集中供暖,21000,"2018.06.06 更新","2018-06-09 12:27:21"
101102805826,朝阳双井苹果社区北区复式，可办公，南向采光无遮挡,https://bj.lianjia.com/zufang/101102805826.html,苹果社区北区,3室2厅,118平米,双井租房/高楼层(共21层)/2008年建板塔结合,,精装修,集中供暖,28000,"2018.06.08 更新","2018-06-09 12:26:36"
101102805943,"中关村西 西屋国际 精装四居室 新风系统 居家合适",https://bj.lianjia.com/zufang/101102805943.html,西屋国际,4室2厅,186平米,苏州桥租房/中楼层(共22层)/2004年建板塔结合,距离10号线苏州街站572米,精装修,集中供暖,24000,"2018.06.06 更新","2018-06-09 12:29:13"
101102806003,"达美中心  朝阳大悦城  青年路  精装修",https://bj.lianjia.com/zufang/101102806003.html,小悦城中心,2房间2卫,41平米,朝青租房/中楼层(共18层)/2013年建塔楼,,精装修,集中供暖,7200,"2018.05.29 更新","2018-06-09 12:26:37"
101102806276,"恩济庄缘 精装修 南北通透三居室",https://bj.lianjia.com/zufang/101102806276.html,恩济庄缘,3室2厅,130平米,定慧寺租房/中楼层(共6层)/1998年建板楼,距离6号线慈寿寺站1150米,精装修,集中供暖,15000,"2018.06.08 更新","2018-06-09 12:29:25"
101102806361,"东三环双井 高档社区 东南三居 装修好随时入住",https://bj.lianjia.com/zufang/101102806361.html,乐成国际,3室1厅,138平米,双井租房/高楼层(共12层)/2006年建板楼,距离7号线九龙山站794米,精装修,集中供暖,22000,"2018.05.30 更新","2018-06-09 12:26:37"
101102806454,"北苑华发颐园 南北三居 精装修 拎包入住",https://bj.lianjia.com/zufang/101102806454.html,华发颐园,3室2厅,137平米,北苑租房/中楼层(共11层)/2007年建板楼,距离5号线立水桥南站428米,精装修,集中供暖,12000,"2018.05.30 更新","2018-06-09 12:27:50"
101102806861,海淀四季青曙光花园车道沟观澜国际,https://bj.lianjia.com/zufang/101102806861.html,观澜国际,3室2厅,151平米,四季青租房/高楼层(共17层)/2004年建板楼,距离10号线车道沟站1083米,精装修,自供暖,23000,"2018.06.04 更新","2018-06-09 12:29:44"
101102807292,"富力阳光美园 舒适宜居 正规两居 地铁常营东北口",https://bj.lianjia.com/zufang/101102807292.html,富力阳光美园,2室1厅,76平米,常营租房/低楼层(共27层)/2010年建塔楼,距离6号线常营站843米,,,6400,"2018.06.09 更新","2018-06-09 12:27:31"
101102807347,"海淀区 西三环 紫竹院路 人济山庄二期三居室 可办公",https://bj.lianjia.com/zufang/101102807347.html,人济山庄,3室2厅,163平米,紫竹桥租房/中楼层(共26层)/2003年建塔楼,,,,16000,"2018.06.05 更新","2018-06-09 12:29:05"
101102807408,"会城门小区 精装两居室 双阳台 采光好 看房方便",https://bj.lianjia.com/zufang/101102807408.html,会城门小区,2室1厅,66平米,军博租房/高楼层(共16层)/1991年建塔楼,距离1号线军事博物馆站778米,精装修,集中供暖,7000,"2018.06.08 更新","2018-06-09 12:29:00"
101102807448,西山国际城西向精装修不办公的房子,https://bj.lianjia.com/zufang/101102807448.html,西山国际城,2房间1卫,31平米,田村租房/高楼层(共6层)/2011年建板塔结合,,精装修,集中供暖,5100,"2018.06.08 更新","2018-06-09 12:29:23"
101102807669,华纺新天地，业主诚意出租，可看房,https://bj.lianjia.com/zufang/101102807669.html,华纺新天地,2房间1卫,101平米,朝青租房/低楼层(共3层)/2012年建板楼,距离6号线青年路站1195米,精装修,集中供暖,15000,"2018.06.01 更新","2018-06-09 12:27:33"
101102807873,"青年路 四惠东高碑店 兴隆家园优质两居 朝阳路大悦城",https://bj.lianjia.com/zufang/101102807873.html,兴隆家园,2室1厅,101平米,高碑店租房/低楼层(共24层)/2002年建塔楼,距离1号线四惠东站990米,,,7300,"2018.06.07 更新","2018-06-09 12:26:19"
101102808249,"中国铁建广场 3房间1卫 9500元",https://bj.lianjia.com/zufang/101102808249.html,中国铁建广场,3房间1卫,70平米,北苑租房/中楼层(共29层)/2013年建塔楼,距离13号线北苑站461米,精装修,集中供暖,9500,"2018.05.28 更新","2018-06-09 12:28:49"
101102808254,"公园大道 精装复式两居 动静分离 居住舒适",https://bj.lianjia.com/zufang/101102808254.html,公园大道,2室2厅,174平米,朝阳公园租房/低楼层(共16层)/2006年建板塔结合,距离14号线(东段)朝阳公园站777米,精装修,自供暖,25000,"2018.06.07 更新","2018-06-09 12:26:33"
101102808275,"诚心出租 24小时热水 电梯直达 交通生活便利",https://bj.lianjia.com/zufang/101102808275.html,中海馥园,2室1厅,121平米,甘家口租房/低楼层(共22层)/2003年建板塔结合,距离6号线白石桥南站758米,精装修,集中供暖,16000,"2018.06.03 更新","2018-06-09 12:29:04"
101102808643,"望京四环边 精装修四居室 居家 高楼层视野好",https://bj.lianjia.com/zufang/101102808643.html,金隅国际,4室1厅,233平米,望京租房/高楼层(共32层)/2005年建塔楼,,精装修,集中供暖,27000,"2018.06.02 更新","2018-06-09 12:27:05"
101102808683,"百环花园 潘家园地铁口 大客厅两居室 精装修",https://bj.lianjia.com/zufang/101102808683.html,百环花园,2室2厅,118平米,潘家园租房/低楼层(共28层)/2001年建塔楼,距离10号线潘家园站422米,精装修,自供暖,9000,"2018.05.27 更新","2018-06-09 12:27:26"
101102808725,"定慧福里 1房间1卫 6500元",https://bj.lianjia.com/zufang/101102808725.html,定慧福里,1房间1卫,60平米,定慧寺租房/中楼层(共19层)/2009年建塔楼,距离6号线海淀五路居站501米,,,6500,"2018.05.30 更新","2018-06-09 12:29:28"
101102808862,"乐想汇 一室一厅              看房方便",https://bj.lianjia.com/zufang/101102808862.html,乐想汇,2房间1卫,76平米,北苑租房/中楼层(共18层)/2013年建塔楼,,,,6500,"2018.06.06 更新","2018-06-09 12:27:34"
101102809040,"望京花园西区 2室1厅 9000元",https://bj.lianjia.com/zufang/101102809040.html,望京花园西区,2室1厅,80平米,望京租房/中楼层(共10层)/2000年建板塔结合,距离14号线(东段)东湖渠站445米,,,9000,"2018.06.06 更新","2018-06-09 12:26:13"
101102809296,"东二环 永安里地铁 西南向一居室 拎包入住",https://bj.lianjia.com/zufang/101102809296.html,地杰长安驿,1室1厅,98平米,建国门外租房/低楼层(共27层)/2009年建塔楼,距离1号线永安里站645米,精装修,集中供暖,12000,"2018.06.02 更新","2018-06-09 12:26:28"
101102809790,"精装修大平层 朝南高层 视野好 交通便利",https://bj.lianjia.com/zufang/101102809790.html,世奥国际中心,1房间1卫,389平米,芍药居租房/高楼层(共25层)/2008年建塔楼,,精装修,自供暖,52600,"2018.05.28 更新","2018-06-09 12:28:42"
101102810264,"阳光100 3室1厅 15500元",https://bj.lianjia.com/zufang/101102810264.html,阳光100,3室1厅,171平米,CBD租房/低楼层(共33层)/2002年建塔楼,,,,15500,"2018.06.07 更新","2018-06-09 12:26:36"
101102810277,"阳光100 3室1厅 15500元",https://bj.lianjia.com/zufang/101102810277.html,阳光100,3室1厅,171平米,CBD租房/低楼层(共33层)/2002年建塔楼,距离1号线大望路站650米,,,15500,"2018.06.07 更新","2018-06-09 12:26:36"
101102810534,"奥森公园 花虎沟9号院 南北通透精装两居 随时看房",https://bj.lianjia.com/zufang/101102810534.html,花虎沟9号院,2室1厅,61平米,奥林匹克公园租房/低楼层(共6层)/1997年建板楼,,精装修,集中供暖,6500,"2018.06.04 更新","2018-06-09 12:26:36"
101102810547,简单装修，为你而选，为你为家、,https://bj.lianjia.com/zufang/101102810547.html,劲松六区,2室1厅,52平米,潘家园租房/高楼层(共6层)/1980年建板楼,距离10号线劲松站1078米,,,5400,"2018.05.27 更新","2018-06-09 12:27:11"
101102811447,"精装两居 东西通透 采光好无遮挡 近青年路地铁",https://bj.lianjia.com/zufang/101102811447.html,阿曼寓所,2室1厅,100平米,高碑店租房/中楼层(共16层)/2007年建板塔结合,,精装修,自供暖,8500,"2018.06.03 更新","2018-06-09 12:27:28"
101102811560,恋日绿岛开间，简单装修，家具家电齐全，看房方便,https://bj.lianjia.com/zufang/101102811560.html,恋日绿岛,1室0厅,54平米,十八里店租房/中楼层(共16层)/2005年建塔楼,,,,3900,"2018.06.08 更新","2018-06-09 12:27:30"
101102811604,"八里庄南里 精装南向一居室 诚意出租",https://bj.lianjia.com/zufang/101102811604.html,八里庄南里,1室1厅,45平米,十里堡租房/中楼层(共18层)/1987年建塔楼,距离6号线十里堡站133米,精装修,集中供暖,5600,"2018.06.04 更新","2018-06-09 12:26:34"
101102811626,"国美大复式 家具家电齐全 设计师设计现代化装修带小院",https://bj.lianjia.com/zufang/101102811626.html,国美第一城2号院,5室2厅,294平米,朝青租房/低楼层(共27层)/2006年建板塔结合,,精装修,集中供暖,33000,"2018.06.08 更新","2018-06-09 12:26:55"
101102811717,"旺座中心 西向一居改两居  精装修",https://bj.lianjia.com/zufang/101102811717.html,旺座中心,2室1厅,109平米,东大桥租房/高楼层(共33层)/2005年建塔楼,距离10号线金台夕照站347米,,,15000,"2018.06.08 更新","2018-06-09 12:26:36"
101102811741,"合景映月台 3室1厅 18000元",https://bj.lianjia.com/zufang/101102811741.html,合景映月台,3室1厅,97平米,清河租房/低楼层(共8层)/2016年建板楼,,精装修,集中供暖,18000,"2018.06.01 更新","2018-06-09 12:29:43"
101102811945,"新城国际带外置阳台4居室，观CBD大花园 一梯一户",https://bj.lianjia.com/zufang/101102811945.html,新城国际,4室2厅,246平米,东大桥租房/中楼层(共9层)/2006年建板塔结合,距离10号线金台夕照站641米,精装修,集中供暖,75000,"2018.06.06 更新","2018-06-09 12:26:29"
101102812219,"安徒生组团  带阳台  南北   空房出租",https://bj.lianjia.com/zufang/101102812219.html,阳光上东,3室2厅,239平米,酒仙桥租房/中楼层(共24层)/2009年建板楼,距离14号线(东段)将台站529米,精装修,集中供暖,35000,"2018.05.31 更新","2018-06-09 12:27:21"
101102812937,健翔园精装两居室可居家可办公钥匙房源,https://bj.lianjia.com/zufang/101102812937.html,健翔园,2室2厅,128平米,二里庄租房/高楼层(共24层)/1999年建塔楼,,,,12000,"2018.06.01 更新","2018-06-09 12:29:07"
101102812989,"北四环 精装上跃 办公房源 可注册 框架架构 可改动",https://bj.lianjia.com/zufang/101102812989.html,峻峰华亭,4室0厅,200平米,健翔桥租房/中楼层(共11层)/2004年建塔楼,距离8号线奥体中心站957米,精装修,集中供暖,30000,"2018.06.05 更新","2018-06-09 12:27:58"
101102813300,"育新花园 3室2厅 6800元",https://bj.lianjia.com/zufang/101102813300.html,育新花园,3室2厅,102平米,西三旗租房/高楼层(共18层)/1996年建塔楼,距离8号线育新站298米,精装修,集中供暖,6800,"2018.06.04 更新","2018-06-09 00:22:09"
101102813404,"铭科苑 1室1厅 5500元",https://bj.lianjia.com/zufang/101102813404.html,铭科苑,1室1厅,66平米,西二旗租房/高楼层(共6层)/1997年建板楼,距离13号线西二旗站977米,精装修,集中供暖,5500,"2018.06.09 更新","2018-06-09 12:29:21"
101102813442,"晶都国际 酒仙桥 将台 798 兆维 颐堤港恒通全景落地窗",https://bj.lianjia.com/zufang/101102813442.html,晶都国际,1室0厅,69平米,酒仙桥租房/高楼层(共21层)/2006年建板塔结合,距离14号线(东段)将台站440米,精装修,自供暖,7000,"2018.06.06 更新","2018-06-09 12:26:37"
101102813490,"上元君庭 南北向别墅 下叠带花园",https://bj.lianjia.com/zufang/101102813490.html,上元君庭,4室2厅,308平米,奥林匹克公园租房/低楼层(共4层)/2005年建,距离5号线北苑路北站847米,精装修,自供暖,35000,"2018.06.03 更新","2018-06-09 00:14:25"
101102814248,"海淀 清河 永泰园 永泰庄地铁8号线",https://bj.lianjia.com/zufang/101102814248.html,永泰园,1室1厅,55平米,清河租房/中楼层(共6层)/2002年建板楼,距离8号线永泰庄站852米,精装修,集中供暖,5800,"2018.06.07 更新","2018-06-09 12:29:04"
101102814482,"东区国际 2室1厅 10000元",https://bj.lianjia.com/zufang/101102814482.html,东区国际,2室1厅,110平米,红庙租房/低楼层(共32层)/2005年建板塔结合,,,,10000,"2018.06.08 更新","2018-06-09 12:27:15"
101102814634,"稻香园南向两居室 精装修不临街 看房提前约",https://bj.lianjia.com/zufang/101102814634.html,稻香园,2室1厅,53平米,苏州桥租房/中楼层(共6层)/1992年建板楼,,精装修,集中供暖,8000,"2018.06.08 更新","2018-06-09 12:29:27"
101102814646,凯旋城精装办公房，可注册，看法方便,https://bj.lianjia.com/zufang/101102814646.html,凯旋城,1室1厅,212平米,亚运村小营租房/高楼层(共18层)/2006年建塔楼,距离5号线大屯路东站890米,,,34000,"2018.06.02 更新","2018-06-09 12:28:13"
101102814656,凯旋城精装办公房，可注册，看法方便,https://bj.lianjia.com/zufang/101102814656.html,凯旋城,1室1厅,205平米,亚运村小营租房/高楼层(共18层)/2006年建塔楼,距离5号线大屯路东站890米,,,32000,"2018.06.02 更新","2018-06-09 12:27:56"
101102814864,"西大望路 百子湾路 易构两居室 在出租",https://bj.lianjia.com/zufang/101102814864.html,易构空间,2室1厅,93平米,大望路租房/中楼层(共28层)/2004年建塔楼,距离7号线九龙山站1102米,精装修,集中供暖,8800,"2018.06.09 更新","2018-06-09 12:26:55"
101102814884,儒林苑精装修南北通透两居室，带电梯中间层小区安静。,https://bj.lianjia.com/zufang/101102814884.html,儒林苑,2室2厅,131平米,燕莎租房/中楼层(共7层)/2003年建板楼,距离机场线三元桥站1119米,精装修,集中供暖,18000,"2018.05.27 更新","2018-06-09 12:26:36"
101102815019,白金公寓精装两居室，业主诚意出租,https://bj.lianjia.com/zufang/101102815019.html,棕榈泉国际公寓,2室2厅,174平米,朝阳公园租房/低楼层(共27层)/2004年建板塔结合,距离14号线(东段)朝阳公园站415米,精装修,集中供暖,25000,"2018.05.28 更新","2018-06-09 12:27:21"
101102815186,"山水文园三期 4室2厅 23000元",https://bj.lianjia.com/zufang/101102815186.html,山水文园三期,4室2厅,220平米,十里河租房/中楼层(共12层)/2006年建板楼,,,,23000,"2018.06.09 更新","2018-06-09 12:27:56"
101102815212,"凯德锦绣 南北通透全明格局大三居 诚意出租",https://bj.lianjia.com/zufang/101102815212.html,凯德锦绣,3室2厅,164平米,四惠租房/高楼层(共26层)/2013年建板楼,,精装修,集中供暖,25000,"2018.06.02 更新","2018-06-09 12:26:36"
101102815478,"拂林园 精装三居  家具家电齐全 高层观景",https://bj.lianjia.com/zufang/101102815478.html,拂林园,3室2厅,134平米,北苑租房/高楼层(共14层)/2000年建板塔结合,距离5号线北苑路北站323米,精装修,自供暖,12500,"2018.06.08 更新","2018-06-09 00:13:19"
101102815648,保利海德公园东向户型，精装修上下两层，诚心出租,https://bj.lianjia.com/zufang/101102815648.html,保利海德公园,2房间2卫,38平米,知春路租房/中楼层(共10层)/2016年建塔楼,距离10号线西土城站177米,精装修,集中供暖,15000,"2018.06.08 更新","2018-06-09 12:29:57"
101102815972,"富力公馆新上一居室 家私齐全 可拎包入住 免中介费",https://bj.lianjia.com/zufang/101102815972.html,富力城E区,1室1厅,95平米,双井租房/中楼层(共18层)/2007年建板塔结合,距离7号线广渠门外站369米,精装修,集中供暖,15000,"2018.06.07 更新","2018-06-09 12:26:33"
101102816034,"一层带院精装修三居室 中海物业 商品房小区",https://bj.lianjia.com/zufang/101102816034.html,中海馥园,3室2厅,129平米,甘家口租房/低楼层(共22层)/2003年建板塔结合,距离6号线白石桥南站758米,精装修,集中供暖,18000,"2018.06.06 更新","2018-06-09 12:29:15"
101102816242,"华贸城南北大三居室，业主自住 有山有水 随时入住",https://bj.lianjia.com/zufang/101102816242.html,华贸城,3室2厅,213平米,北苑租房/中楼层(共27层)/2010年建板楼,距离13号线北苑站1121米,精装修,自供暖,25000,"2018.06.07 更新","2018-06-09 12:27:11"
101102816410,"炫特嘉园一期 2室1厅 7800元",https://bj.lianjia.com/zufang/101102816410.html,炫特嘉园一期,2室1厅,74平米,石佛营租房/低楼层(共18层)/2004年建板塔结合,距离6号线十里堡站1108米,,,7800,"2018.06.08 更新","2018-06-09 12:26:24"
101102817111,"宝盛里低楼层精装一居 家具家电齐全 拎包入住！",https://bj.lianjia.com/zufang/101102817111.html,宝盛里,1室1厅,53平米,清河租房/低楼层(共6层)/2001年建板楼,,精装修,集中供暖,5000,"2018.06.09 更新","2018-06-09 12:29:27"
101102817440,"十里堡东里 3室0厅 6500元",https://bj.lianjia.com/zufang/101102817440.html,十里堡东里,3室0厅,62平米,十里堡租房/中楼层(共6层)/1987年建板楼,,,,6500,"2018.06.07 更新","2018-06-09 12:28:16"
101102817579,"远洋一方花语苑 2室1厅 6500元",https://bj.lianjia.com/zufang/101102817579.html,远洋一方花语苑,2室1厅,89平米,双桥租房/低楼层(共9层)/2008年建板塔结合,,精装修,自供暖,6500,"2018.06.01 更新","2018-06-09 12:27:21"
